subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification
WBPhenotype:0000631	drug response variant	semapv:crossSpeciesExactMatch	UPHENO:7000665	drug response; drug response variant	semapv:LogicalReasoning
WBPhenotype:0000643	locomotion variant	semapv:crossSpeciesExactMatch	UPHENO:0050571	locomotory behavior phenotype	semapv:LogicalReasoning
WBPhenotype:0000652	sensory system variant	semapv:crossSpeciesExactMatch	UPHENO:0004494	sensory system phenotype	semapv:LogicalReasoning
WBPhenotype:0000688	sterile	semapv:crossSpeciesExactMatch	UPHENO:7000013	infertility; sterile	semapv:LogicalReasoning
WBPhenotype:0000692	male sterile	semapv:crossSpeciesExactMatch	UPHENO:7000016		semapv:LogicalReasoning
WBPhenotype:0000695	vulva morphology variant	semapv:crossSpeciesExactMatch	UPHENO:0087238	external female genitalia morphology phenotype	semapv:LogicalReasoning
WBPhenotype:0000739	DNA damage response variant	semapv:crossSpeciesExactMatch	UPHENO:0049671	DNA damage response phenotype	semapv:LogicalReasoning
WBPhenotype:0000805	tail development variant	semapv:crossSpeciesExactMatch	UPHENO:7000992	tail development; tail development variant	semapv:LogicalReasoning
WBPhenotype:0000899	epithelial cell morphology variant	semapv:crossSpeciesExactMatch	UPHENO:7001084	epithelial cell morphology; epithelial cell morphology variant	semapv:LogicalReasoning
WBPhenotype:0000900	germ cell morphology variant	semapv:crossSpeciesExactMatch	UPHENO:7000954	germ cell morphology; germ cell morphology variant	semapv:LogicalReasoning
WBPhenotype:0000904	muscle cell morphology variant	semapv:crossSpeciesExactMatch	UPHENO:7001085	muscle cell morphology; muscle cell morphology variant	semapv:LogicalReasoning
WBPhenotype:0000905	neuron morphology variant	semapv:crossSpeciesExactMatch	UPHENO:7000960	neuron morphology; neuron morphology variant	semapv:LogicalReasoning
WBPhenotype:0000907	anus morphology variant	semapv:crossSpeciesExactMatch	UPHENO:0086644	anus morphology phenotype	semapv:LogicalReasoning
WBPhenotype:0000947	connective tissue morphology variant	semapv:crossSpeciesExactMatch	UPHENO:7001086	connective tissue morphology; connective tissue morphology variant	semapv:LogicalReasoning
WBPhenotype:0000987	germ cell physiology variant	semapv:crossSpeciesExactMatch	UPHENO:0085595	germ cell physiology phenotype	semapv:LogicalReasoning
WBPhenotype:0001046	pharyngeal muscle morphology variant	semapv:crossSpeciesExactMatch	UPHENO:0087637	chordate pharyngeal muscle morphology phenotype	semapv:LogicalReasoning
WBPhenotype:0001224	axon outgrowth variant	semapv:crossSpeciesExactMatch	UPHENO:7000966	axon extension; axon outgrowth variant	semapv:LogicalReasoning
WBPhenotype:0001226	commissure variant	semapv:crossSpeciesExactMatch	UPHENO:7001069	commissure; commissure variant	semapv:LogicalReasoning
WBPhenotype:0001260	oocyte morphology variant	semapv:crossSpeciesExactMatch	UPHENO:7001087	oocyte morphology; oocyte morphology variant	semapv:LogicalReasoning
WBPhenotype:0001264	peroxisome physiology variant	semapv:crossSpeciesExactMatch	UPHENO:0010746	peroxisome function phenotype	semapv:LogicalReasoning
WBPhenotype:0001265	head movement variant	semapv:crossSpeciesExactMatch	UPHENO:7000355	head movement variant; head movements	semapv:LogicalReasoning
WBPhenotype:0001306	male reproductive system morphology variant	semapv:crossSpeciesExactMatch	UPHENO:0087846	male reproductive system morphology phenotype	semapv:LogicalReasoning
WBPhenotype:0001312	neuron number variant	semapv:crossSpeciesExactMatch	UPHENO:0085986	number of anatomical enitites of type neuron phenotype	semapv:LogicalReasoning
WBPhenotype:0001331	motor neuron morphology variant	semapv:crossSpeciesExactMatch	UPHENO:7000944	motor neuron morphology; motor neuron morphology variant	semapv:LogicalReasoning
WBPhenotype:0001355	gonad morphology variant	semapv:crossSpeciesExactMatch	UPHENO:7001088	gonad morphology; gonad morphology variant	semapv:LogicalReasoning
WBPhenotype:0001359	proctodeum morphology variant	semapv:crossSpeciesExactMatch	UPHENO:7001089	proctodeum morphology; proctodeum morphology variant	semapv:LogicalReasoning
WBPhenotype:0001489	gubernaculum morphology variant	semapv:crossSpeciesExactMatch	UPHENO:0047295	dysgenesis of the gubernaculum (male or female)	semapv:LogicalReasoning
WBPhenotype:0001726	body length variant	semapv:crossSpeciesExactMatch	UPHENO:0088189	multicellular organism length phenotype	semapv:LogicalReasoning
WBPhenotype:0001739	aging variant	semapv:crossSpeciesExactMatch	UPHENO:7000017	aging; aging variant	semapv:LogicalReasoning
WBPhenotype:0001787	phototaxis defective	semapv:crossSpeciesExactMatch	UPHENO:0051095	phototaxis phenotype	semapv:LogicalReasoning
WBPhenotype:0001849	zinc homeostasis variant	semapv:crossSpeciesExactMatch	UPHENO:7001005	zinc homeostasis; zinc homeostasis variant	semapv:LogicalReasoning
WBPhenotype:0001862	manganese homeostasis variant	semapv:crossSpeciesExactMatch	UPHENO:7001028	manganese homeostasis; manganese homeostasis variant	semapv:LogicalReasoning
WBPhenotype:0001864	protein transport variant	semapv:crossSpeciesExactMatch	UPHENO:0050102	protein transport phenotype	semapv:LogicalReasoning
WBPhenotype:0001865	protein ubiquitination variant	semapv:crossSpeciesExactMatch	UPHENO:7000120	protein ubiquitination; protein ubiquitination variant	semapv:LogicalReasoning
WBPhenotype:0001898	meiotic sister chromatid segregation variant	semapv:crossSpeciesExactMatch	UPHENO:7000105	meiotic sister chromatid segregation; meiotic sister chromatid segregation variant	semapv:LogicalReasoning
WBPhenotype:0001910	kinetochore organization variant	semapv:crossSpeciesExactMatch	UPHENO:7000052	kinetochore organization; kinetochore organization variant	semapv:LogicalReasoning
WBPhenotype:0001922	axonal transport variant	semapv:crossSpeciesExactMatch	UPHENO:7000976	axonal transport; axonal transport variant	semapv:LogicalReasoning
WBPhenotype:0001938	DNA repair variant	semapv:crossSpeciesExactMatch	UPHENO:7000997	dna repair; dna repair variant	semapv:LogicalReasoning
WBPhenotype:0001987	acetylcholinesterase activity variant	semapv:crossSpeciesExactMatch	UPHENO:7001015	acetylcholinesterase activity; acetylcholinesterase activity variant	semapv:LogicalReasoning
WBPhenotype:0002012	meiotic chromosome organization variant	semapv:crossSpeciesExactMatch	UPHENO:7000117	meiotic chromosome organization; meiotic chromosome organization variant	semapv:LogicalReasoning
WBPhenotype:0002037	nuclear envelope organization variant	semapv:crossSpeciesExactMatch	UPHENO:7000053	nuclear envelope organization; nuclear envelope organization variant	semapv:LogicalReasoning
WBPhenotype:0002046	iron homeostasis variant	semapv:crossSpeciesExactMatch	UPHENO:7000988	iron homeostasis; iron homeostasis variant	semapv:LogicalReasoning
WBPhenotype:0002067	apical constriction variant	semapv:crossSpeciesExactMatch	UPHENO:0078656	apical constriction phenotype	semapv:LogicalReasoning
WBPhenotype:0002072	carbohydrate metabolism variant	semapv:crossSpeciesExactMatch	UPHENO:7001021	carbohydrate metabolism; carbohydrate metabolism variant	semapv:LogicalReasoning
WBPhenotype:0002078	histone methylation variant	semapv:crossSpeciesExactMatch	UPHENO:7000119	histone methylation; histone methylation variant	semapv:LogicalReasoning
WBPhenotype:0002101	endoplasmic reticulum localization variant	semapv:crossSpeciesExactMatch	UPHENO:7000081	endoplasmic reticulum localization; endoplasmic reticulum localization variant	semapv:LogicalReasoning
WBPhenotype:0002141	oxygen consumption variant	semapv:crossSpeciesExactMatch	UPHENO:7000983	oxygen consumption; oxygen consumption variant	semapv:LogicalReasoning
WBPhenotype:0002162	multipolar mitotic spindle	semapv:crossSpeciesExactMatch	UPHENO:7000111	multipolar mitotic spindle	semapv:LogicalReasoning
WBPhenotype:0002173	cell number variant	semapv:crossSpeciesExactMatch	UPHENO:7000019	cell number; cell number variant	semapv:LogicalReasoning
WBPhenotype:0002247	copper homeostasis variant	semapv:crossSpeciesExactMatch	UPHENO:7000972	copper homeostasis; copper homeostasis variant	semapv:LogicalReasoning
WBPhenotype:0002252	increased susceptibility to viral infection	semapv:crossSpeciesExactMatch	UPHENO:7000955	increased susceptibility to viral infection	semapv:LogicalReasoning
WBPhenotype:0002255	amino acid metabolism variant	semapv:crossSpeciesExactMatch	UPHENO:7001020	amino acid metabolism; amino acid metabolism variant	semapv:LogicalReasoning
WBPhenotype:0002354	increased susceptibility to fungal infection	semapv:crossSpeciesExactMatch	UPHENO:7000985	increased susceptibility to fungal infection	semapv:LogicalReasoning
WBPhenotype:0002429	protein glycosylation variant	semapv:crossSpeciesExactMatch	UPHENO:7000937	protein glycosylation; protein glycosylation variant	semapv:LogicalReasoning
WBPhenotype:0002496	ectopic neuron	semapv:crossSpeciesExactMatch	UPHENO:0085948	localised neuron	semapv:LogicalReasoning
WBPhenotype:0002508	extra neuron	semapv:crossSpeciesExactMatch	UPHENO:7001090	abnormally increased number of neuron; extra neuron	semapv:LogicalReasoning
WBPhenotype:0002552	cell phenotype	semapv:crossSpeciesExactMatch	UPHENO:0086172	cell phenotype	semapv:LogicalReasoning
WBPhenotype:0002556	tissue phenotype	semapv:crossSpeciesExactMatch	UPHENO:0002564	tissue phenotype	semapv:LogicalReasoning
WBPhenotype:0002563	neuron physiology phenotype	semapv:crossSpeciesExactMatch	UPHENO:0085565	neuron physiology phenotype	semapv:LogicalReasoning
WBPhenotype:0002608	humpback	semapv:crossSpeciesExactMatch	UPHENO:7000390	humpback; kyphosis	semapv:LogicalReasoning
WBPhenotype:0004017	locomotor coordination variant	semapv:crossSpeciesExactMatch	UPHENO:7000964	locomotor coordination; locomotor coordination variant	semapv:LogicalReasoning
XPO:0100004	abnormal cell	semapv:crossSpeciesExactMatch	UPHENO:7001057	cell	semapv:LogicalReasoning
XPO:0100010	abnormal multicellular anatomical structure	semapv:crossSpeciesExactMatch	UPHENO:7001060	multicellular anatomical structure	semapv:LogicalReasoning
XPO:0100025	abnormal oocyte	semapv:crossSpeciesExactMatch	UPHENO:7001035	oocyte	semapv:LogicalReasoning
XPO:0100026	abnormal germ cell	semapv:crossSpeciesExactMatch	UPHENO:7001048	germ cell	semapv:LogicalReasoning
XPO:0100172	abnormal stem cell	semapv:crossSpeciesExactMatch	UPHENO:7001047	stem cell	semapv:LogicalReasoning
XPO:0100196	abnormal neuron	semapv:crossSpeciesExactMatch	UPHENO:7001062	neuron	semapv:LogicalReasoning
XPO:0100218	abnormal epithelial cell	semapv:crossSpeciesExactMatch	UPHENO:7001052	epithelial cell	semapv:LogicalReasoning
XPO:0100285	abnormal progenitor cell	semapv:crossSpeciesExactMatch	UPHENO:7001051	progenitor cell	semapv:LogicalReasoning
XPO:0100307	abnormal blastomere	semapv:crossSpeciesExactMatch	UPHENO:7001042	blastomere	semapv:LogicalReasoning
XPO:0100316	abnormal gamete	semapv:crossSpeciesExactMatch	UPHENO:7001036	gamete	semapv:LogicalReasoning
XPO:0100336	abnormal interneuron	semapv:crossSpeciesExactMatch	UPHENO:7001055	interneuron	semapv:LogicalReasoning
XPO:0100337	abnormal zygote	semapv:crossSpeciesExactMatch	UPHENO:7001030	zygote	semapv:LogicalReasoning
XPO:0100392	abnormal cilium	semapv:crossSpeciesExactMatch	UPHENO:7001068	cilium	semapv:LogicalReasoning
XPO:0100429	abnormal spermatid	semapv:crossSpeciesExactMatch	UPHENO:7001043	spermatid	semapv:LogicalReasoning
XPO:0100487	abnormal distal tubule	semapv:crossSpeciesExactMatch	UPHENO:7001054	distal tubule	semapv:LogicalReasoning
XPO:0100570	abnormal axon	semapv:crossSpeciesExactMatch	UPHENO:7001066	axon	semapv:LogicalReasoning
XPO:0100603	abnormal lateral ventricle	semapv:crossSpeciesExactMatch	UPHENO:0081554	telencephalic ventricle morphology phenotype	semapv:LogicalReasoning
XPO:0100663	abnormal enteric neuron	semapv:crossSpeciesExactMatch	UPHENO:7001058	enteric neuron	semapv:LogicalReasoning
XPO:0100702	abnormal glial cell	semapv:crossSpeciesExactMatch	UPHENO:7001032	glial cell	semapv:LogicalReasoning
XPO:0100714	abnormal epidermal cell	semapv:crossSpeciesExactMatch	UPHENO:7001071	epidermal cell	semapv:LogicalReasoning
XPO:0100814	abnormal natural killer cell	semapv:crossSpeciesExactMatch	UPHENO:7000981	natural killer cell; nk cell morphology	semapv:LogicalReasoning
XPO:0100894	abnormal nucleus	semapv:crossSpeciesExactMatch	UPHENO:7000076	nucleus	semapv:LogicalReasoning
XPO:0100902	abnormal spermatocyte	semapv:crossSpeciesExactMatch	UPHENO:7001061	spermatocyte	semapv:LogicalReasoning
XPO:0100907	abnormal cytoplasm	semapv:crossSpeciesExactMatch	UPHENO:7001044	cytoplasm	semapv:LogicalReasoning
XPO:0100944	abnormal ethmoid bone	semapv:crossSpeciesExactMatch	UPHENO:0084464	ethmoid bone morphology phenotype	semapv:LogicalReasoning
XPO:0100954	abnormal neural progenitor cell	semapv:crossSpeciesExactMatch	UPHENO:7001037	neural progenitor; neural progenitor cell	semapv:LogicalReasoning
XPO:0100982	abnormal stapes	semapv:crossSpeciesExactMatch	UPHENO:0086731	stapes bone morphology phenotype	semapv:LogicalReasoning
XPO:0101014	abnormal goblet cell	semapv:crossSpeciesExactMatch	UPHENO:7001033	goblet cell	semapv:LogicalReasoning
XPO:0101015	abnormal proximal tubule	semapv:crossSpeciesExactMatch	UPHENO:7001031	proximal tubule	semapv:LogicalReasoning
XPO:0101061	abnormal plasma membrane	semapv:crossSpeciesExactMatch	UPHENO:7001038	plasma membrane	semapv:LogicalReasoning
XPO:0101071	abnormal endoplasmic reticulum	semapv:crossSpeciesExactMatch	UPHENO:7001053	endoplasmic reticulum	semapv:LogicalReasoning
XPO:0101112	abnormal antrum	semapv:crossSpeciesExactMatch	UPHENO:7001065	antrum	semapv:LogicalReasoning
XPO:0101133	abnormal motor neuron	semapv:crossSpeciesExactMatch	UPHENO:7001045	motor neuron	semapv:LogicalReasoning
XPO:0101194	abnormal anterior commissure	semapv:crossSpeciesExactMatch	UPHENO:7001049	anterior commissure	semapv:LogicalReasoning
XPO:0101216	abnormal macrophage	semapv:crossSpeciesExactMatch	UPHENO:7001091	macrophage; macrophage abnormal	semapv:LogicalReasoning
XPO:0101264	abnormal mitotic spindle	semapv:crossSpeciesExactMatch	UPHENO:7000034	mitotic spindle	semapv:LogicalReasoning
XPO:0101278	abnormal pigment cell	semapv:crossSpeciesExactMatch	UPHENO:7001072	pigment cell	semapv:LogicalReasoning
XPO:0101383	abnormal anterior semicircular canal	semapv:crossSpeciesExactMatch	UPHENO:7000961	anterior semicircular canal; superior semicircular canal morphology	semapv:LogicalReasoning
XPO:0101513	abnormal basal body	semapv:crossSpeciesExactMatch	UPHENO:7001067	basal body	semapv:LogicalReasoning
XPO:0101514	abnormal dendrite	semapv:crossSpeciesExactMatch	UPHENO:7001070	dendrite	semapv:LogicalReasoning
XPO:0101523	abnormal bipolar neuron	semapv:crossSpeciesExactMatch	UPHENO:7001034	bipolar neuron	semapv:LogicalReasoning
XPO:0101634	abnormal head morphology	semapv:crossSpeciesExactMatch	UPHENO:7001081	head morphology; head morphology variant	semapv:LogicalReasoning
XPO:0101640	abnormal epidermis morphology	semapv:crossSpeciesExactMatch	UPHENO:7001092	epidermis morphology	semapv:LogicalReasoning
XPO:0101645	abnormal heart morphology	semapv:crossSpeciesExactMatch	UPHENO:0076810	heart morphology phenotype	semapv:LogicalReasoning
XPO:0101655	abnormal mesenchyme morphology	semapv:crossSpeciesExactMatch	UPHENO:0087849	mesenchyme morphology phenotype	semapv:LogicalReasoning
XPO:0101657	abnormal oocyte morphology	semapv:crossSpeciesExactMatch	UPHENO:7000949	oocyte morphology	semapv:LogicalReasoning
XPO:0101658	abnormal germ cell morphology	semapv:crossSpeciesExactMatch	UPHENO:7000657	germ cell morphology	semapv:LogicalReasoning
XPO:0101663	abnormal central nervous system morphology	semapv:crossSpeciesExactMatch	UPHENO:7001093	central nervous system morphology	semapv:LogicalReasoning
XPO:0101664	abnormal nervous system morphology	semapv:crossSpeciesExactMatch	UPHENO:7001094	nervous system morphology	semapv:LogicalReasoning
XPO:0101665	abnormal fundus morphology	semapv:crossSpeciesExactMatch	UPHENO:7000232	fundus morphology	semapv:LogicalReasoning
XPO:0101668	abnormal ovary morphology	semapv:crossSpeciesExactMatch	UPHENO:0087546	ovary morphology phenotype	semapv:LogicalReasoning
XPO:0101669	abnormal gonad morphology	semapv:crossSpeciesExactMatch	UPHENO:7001088	gonad morphology; gonad morphology variant	semapv:LogicalReasoning
XPO:0101671	abnormal olfactory bulb morphology	semapv:crossSpeciesExactMatch	UPHENO:0087841	olfactory bulb morphology phenotype	semapv:LogicalReasoning
XPO:0101674	abnormal hepatic vein morphology	semapv:crossSpeciesExactMatch	UPHENO:0087019	hepatic vein morphology phenotype	semapv:LogicalReasoning
XPO:0101675	abnormal vein morphology	semapv:crossSpeciesExactMatch	UPHENO:0086792	vein morphology phenotype	semapv:LogicalReasoning
XPO:0101679	abnormal cartilage element morphology	semapv:crossSpeciesExactMatch	UPHENO:7001095	cartilage element morphology	semapv:LogicalReasoning
XPO:0101680	abnormal skeletal element morphology	semapv:crossSpeciesExactMatch	UPHENO:7001096	skeletal element morphology	semapv:LogicalReasoning
XPO:0101681	abnormal chondrocranium morphology	semapv:crossSpeciesExactMatch	UPHENO:7001097	chondrocranium morphology	semapv:LogicalReasoning
XPO:0101682	abnormal chondrocyte morphology	semapv:crossSpeciesExactMatch	UPHENO:7000807	chondrocyte morphology	semapv:LogicalReasoning
XPO:0101686	abnormal blood vessel morphology	semapv:crossSpeciesExactMatch	UPHENO:0087186	blood vessel morphology phenotype	semapv:LogicalReasoning
XPO:0101688	abnormal olfactory epithelium morphology	semapv:crossSpeciesExactMatch	UPHENO:0087170	olfactory epithelium morphology phenotype	semapv:LogicalReasoning
XPO:0101690	abnormal sclerotome morphology	semapv:crossSpeciesExactMatch	UPHENO:0086480	sclerotome morphology phenotype	semapv:LogicalReasoning
XPO:0101704	abnormal endoderm morphology	semapv:crossSpeciesExactMatch	UPHENO:0087662	endoderm morphology phenotype	semapv:LogicalReasoning
XPO:0101708	abnormal artery morphology	semapv:crossSpeciesExactMatch	UPHENO:0086797	artery morphology phenotype	semapv:LogicalReasoning
