upheno_id	upheno_label	parent	comment
UPHENO:7001181	anterior cerebral vein morphology	UPHENO:0003562|UPHENO:0003547|UPHENO:0003605	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102673 (abnormal anterior cerebral vein morphology), ZP:0010007 (anterior cerebral vein morphology, abnormal)
UPHENO:7001182	lateral crista morphology	UPHENO:0003044	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102725 (abnormal lateral crista morphology), ZP:0012898 (lateral crista morphology, abnormal)
UPHENO:7001183	cardiac valve morphology; heart valve morphology	UPHENO:0002564|UPHENO:0004828|UPHENO:0002902|UPHENO:0004831	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0017888 (heart valve morphology, abnormal), XPO:0102769 (abnormal cardiac valve morphology)
UPHENO:7001184	atrioventricular canal endocardium morphology	UPHENO:0003368|UPHENO:0005254|UPHENO:0002626	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102783 (abnormal atrioventricular canal endocardium morphology), ZP:0004559 (atrioventricular canal endocardium morphology, abnormal)
UPHENO:7001185	female organism morphology	UPHENO:0002949|UPHENO:0005022	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102789 (abnormal female organism morphology), ZP:0148007 (female organism morphology, abnormal)
UPHENO:7001186	pharyngeal pouch morphology	UPHENO:0004439|UPHENO:0002902	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0003150 (pharyngeal pouch morphology, abnormal), XPO:0102804 (abnormal pharyngeal pouch morphology)
UPHENO:7001187	thymus morphology	UPHENO:0002754|UPHENO:0002948|UPHENO:0002735|UPHENO:0003116	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0012494 (thymus morphology, abnormal), XPO:0102834 (abnormal thymus morphology)
UPHENO:7001188	taste bud morphology	UPHENO:0004492|UPHENO:0002564|UPHENO:0002902|UPHENO:0005296	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102863 (abnormal taste bud morphology), ZP:0102968 (taste bud morphology, abnormal)
UPHENO:7001189	lagena morphology	UPHENO:0004711|UPHENO:0002902|UPHENO:0004689	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0015510 (lagena morphology, abnormal), XPO:0102867 (abnormal lagena morphology)
UPHENO:7001190	nucleate erythrocyte morphology	UPHENO:0001002	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102873 (abnormal nucleate erythrocyte morphology), ZP:0003123 (nucleate erythrocyte morphology, abnormal)
UPHENO:7001191	endocardial cushion morphology	UPHENO:0003368|UPHENO:0002564|UPHENO:0003887	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102874 (abnormal endocardial cushion morphology), ZP:0001724 (endocardial cushion morphology, abnormal)
UPHENO:7001192	rohon-beard neuron morphology	UPHENO:0003186	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0003072 (Rohon-Beard neuron morphology, abnormal), XPO:0102878 (abnormal Rohon-Beard neuron morphology)
UPHENO:7001193	mesencephalic vein morphology	UPHENO:0004620|UPHENO:0005272|UPHENO:0003605|UPHENO:0005093	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0013685 (mesencephalic vein morphology, abnormal), XPO:0102887 (abnormal mesencephalic vein morphology)
UPHENO:7001194	central canal morphology	UPHENO:0002767|UPHENO:0002902	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0004807 (central canal morphology, abnormal), XPO:0102892 (abnormal central canal morphology)
UPHENO:7001195	hypochord morphology	UPHENO:0002564|UPHENO:0004891|UPHENO:0003232	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102907 (abnormal hypochord morphology), ZP:0002995 (hypochord morphology, abnormal)
UPHENO:7001196	pigment cell morphology	UPHENO:0003811	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0005680 (pigment cell morphology, abnormal), XPO:0102910 (abnormal pigment cell morphology)
UPHENO:7001197	retinal ganglion cell layer morphology	UPHENO:0002564|UPHENO:0005197|UPHENO:0005301	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102939 (abnormal retinal ganglion cell layer morphology), ZP:0001380 (retinal ganglion cell layer morphology, abnormal)
UPHENO:7001198	iridophore morphology	UPHENO:0001002	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102954 (abnormal iridophore morphology), ZP:0010639 (iridophore morphology, abnormal)
UPHENO:7001199	pharyngeal epithelium morphology	UPHENO:0005110|UPHENO:0003949	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0013623 (pharyngeal epithelium morphology, abnormal), XPO:0102961 (abnormal pharyngeal epithelium morphology)
UPHENO:7001200	dorsal habenular nucleus morphology	UPHENO:0004553	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102983 (abnormal dorsal habenular nucleus morphology), ZP:0002239 (dorsal habenular nucleus morphology, abnormal)
UPHENO:7001201	exocrine pancreas morphology	UPHENO:0005094|UPHENO:0002902|UPHENO:0002799	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0004760 (exocrine pancreas morphology, abnormal), XPO:0102988 (abnormal exocrine pancreas morphology)
UPHENO:7001202	endothelial cell morphology	UPHENO:0005115	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102990 (abnormal endothelial cell morphology), ZP:0005921 (endothelial cell morphology, abnormal)
UPHENO:7001203	gall bladder morphology	UPHENO:0002754|UPHENO:0004481|UPHENO:0004061|UPHENO:0002634|UPHENO:0002801	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0008369 (gall bladder morphology, abnormal), XPO:0103018 (abnormal gall bladder morphology)
UPHENO:7001204	median fin morphology	UPHENO:0004877|UPHENO:0004479	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0103051 (abnormal median fin morphology), ZP:0014530 (median fin morphology, abnormal)
UPHENO:7001205	aortic arch 5 morphology	UPHENO:0004995|UPHENO:0003296	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0103106 (abnormal aortic arch 5 morphology), ZP:0102601 (aortic arch 5 morphology, abnormal)
UPHENO:7001206	urostyle morphology	UPHENO:0002983|UPHENO:0002870|UPHENO:0005017|UPHENO:0002616	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0103111 (abnormal urostyle morphology), ZP:0145040 (urostyle morphology, abnormal)
UPHENO:7001207	endodermal cell morphology	UPHENO:0004891	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0103132 (abnormal endodermal cell morphology), ZP:0013544 (endodermal cell morphology, abnormal)
UPHENO:7001208	neuromast mantle cell morphology	UPHENO:0003811	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0103147 (abnormal neuromast mantle cell morphology), ZP:0015265 (neuromast mantle cell morphology, abnormal)
UPHENO:7001209	subintestinal vein morphology	UPHENO:0005273|UPHENO:0003122|UPHENO:0003605	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0005758 (subintestinal vein morphology, abnormal), XPO:0103170 (abnormal subintestinal vein morphology)
UPHENO:7001210	inner limiting membrane morphology	UPHENO:0002573|UPHENO:0002564|UPHENO:0005301|UPHENO:0005199	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0137877 (inner limiting membrane morphology, abnormal), XPO:0103184 (abnormal inner limiting membrane morphology)
